Fiscal Year,Fiscal Quarter,Service Line,Service,Sub Service,Train Number,Arrival Station Code,Arrival Station Name,Total Detraining Customers,Late Detraining Customers,Avg Min Late (Lt CS),Avg Min Late (Lt C)
2024,1,State Supported,Hiawatha,Hiawatha,330,MKA,"Milwaukee Airport (Trains), Wisconsin",20,0,,
2024,1,State Supported,Hiawatha,Hiawatha,330,SVT,"Sturtevant, Wisconsin",59,1,283.0,
2024,1,State Supported,Hiawatha,Hiawatha,331,GLN,"Glenview, Illinois",61,4,49.0,
2024,1,State Supported,Hiawatha,Hiawatha,331,MKA,"Milwaukee Airport (Trains), Wisconsin",1085,84,42.0,
2024,1,State Supported,Hiawatha,Hiawatha,331,MKE,"Milwaukee (Downtown), Wisconsin",7031,443,42.0,
2024,1,State Supported,Hiawatha,Hiawatha,331,SVT,"Sturtevant, Wisconsin",496,27,34.0,
2024,1,State Supported,Hiawatha,Hiawatha,332,CHI,"Chicago (Union Station), Illinois",18007,1946,29.0,
2024,1,State Supported,Hiawatha,Hiawatha,332,GLN,"Glenview, Illinois",505,53,28.0,
2024,1,State Supported,Hiawatha,Hiawatha,332,MKA,"Milwaukee Airport (Trains), Wisconsin",86,2,32.0,
2024,1,State Supported,Hiawatha,Hiawatha,332,SVT,"Sturtevant, Wisconsin",118,3,29.0,
2024,1,State Supported,Hiawatha,Hiawatha,333,GLN,"Glenview, Illinois",233,7,29.0,
2024,1,State Supported,Hiawatha,Hiawatha,333,MKA,"Milwaukee Airport (Trains), Wisconsin",2571,350,40.0,
2024,1,State Supported,Hiawatha,Hiawatha,333,MKE,"Milwaukee (Downtown), Wisconsin",10615,1417,34.0,
2024,1,State Supported,Hiawatha,Hiawatha,333,SVT,"Sturtevant, Wisconsin",743,80,40.0,
2024,1,State Supported,Hiawatha,Hiawatha,334,CHI,"Chicago (Union Station), Illinois",16186,2302,40.0,
2024,1,State Supported,Hiawatha,Hiawatha,334,GLN,"Glenview, Illinois",859,115,40.0,
2024,1,State Supported,Hiawatha,Hiawatha,334,MKA,"Milwaukee Airport (Trains), Wisconsin",28,1,55.0,
2024,1,State Supported,Hiawatha,Hiawatha,334,SVT,"Sturtevant, Wisconsin",86,2,53.0,
2024,1,State Supported,Hiawatha,Hiawatha,335,GLN,"Glenview, Illinois",246,7,28.0,
2024,1,State Supported,Hiawatha,Hiawatha,335,MKA,"Milwaukee Airport (Trains), Wisconsin",2428,252,29.0,
2024,1,State Supported,Hiawatha,Hiawatha,335,MKE,"Milwaukee (Downtown), Wisconsin",10352,919,36.0,
2024,1,State Supported,Hiawatha,Hiawatha,335,SVT,"Sturtevant, Wisconsin",716,58,33.0,
2024,1,State Supported,Hiawatha,Hiawatha,336,CHI,"Chicago (Union Station), Illinois",12145,1794,27.0,
2024,1,State Supported,Hiawatha,Hiawatha,336,GLN,"Glenview, Illinois",809,151,25.0,
2024,1,State Supported,Hiawatha,Hiawatha,336,MKA,"Milwaukee Airport (Trains), Wisconsin",39,3,35.0,
2024,1,State Supported,Hiawatha,Hiawatha,336,SVT,"Sturtevant, Wisconsin",96,11,33.0,
2024,1,State Supported,Hiawatha,Hiawatha,337,GLN,"Glenview, Illinois",218,16,29.0,
2024,1,State Supported,Hiawatha,Hiawatha,337,MKA,"Milwaukee Airport (Trains), Wisconsin",3093,614,29.0,
2024,1,State Supported,Hiawatha,Hiawatha,337,MKE,"Milwaukee (Downtown), Wisconsin",11175,2020,27.0,
2024,1,State Supported,Hiawatha,Hiawatha,337,SVT,"Sturtevant, Wisconsin",1000,186,32.0,
2024,1,State Supported,Hiawatha,Hiawatha,338,CHI,"Chicago (Union Station), Illinois",12472,3282,30.0,
2024,1,State Supported,Hiawatha,Hiawatha,338,GLN,"Glenview, Illinois",1059,170,35.0,
2024,1,State Supported,Hiawatha,Hiawatha,338,MKA,"Milwaukee Airport (Trains), Wisconsin",46,0,,
2024,1,State Supported,Hiawatha,Hiawatha,338,SVT,"Sturtevant, Wisconsin",355,18,30.0,
2024,1,State Supported,Hiawatha,Hiawatha,339,GLN,"Glenview, Illinois",149,19,19.0,
2024,1,State Supported,Hiawatha,Hiawatha,339,MKA,"Milwaukee Airport (Trains), Wisconsin",3187,819,23.0,
2024,1,State Supported,Hiawatha,Hiawatha,339,MKE,"Milwaukee (Downtown), Wisconsin",11078,1822,21.0,
2024,1,State Supported,Hiawatha,Hiawatha,339,SVT,"Sturtevant, Wisconsin",998,201,24.0,
2024,1,State Supported,Hiawatha,Hiawatha,340,CHI,"Chicago (Union Station), Illinois",10505,725,20.0,
2024,1,State Supported,Hiawatha,Hiawatha,340,GLN,"Glenview, Illinois",1209,46,21.0,
2024,1,State Supported,Hiawatha,Hiawatha,340,MKA,"Milwaukee Airport (Trains), Wisconsin",93,1,18.0,
2024,1,State Supported,Hiawatha,Hiawatha,340,SVT,"Sturtevant, Wisconsin",211,1,21.0,
2024,1,State Supported,Hiawatha,Hiawatha,341,GLN,"Glenview, Illinois",82,1,85.0,
2024,1,State Supported,Hiawatha,Hiawatha,341,MKA,"Milwaukee Airport (Trains), Wisconsin",2089,138,35.0,
2024,1,State Supported,Hiawatha,Hiawatha,341,MKE,"Milwaukee (Downtown), Wisconsin",8561,222,61.0,
2024,1,State Supported,Hiawatha,Hiawatha,341,SVT,"Sturtevant, Wisconsin",737,47,29.0,
2024,1,State Supported,Hiawatha,Hiawatha,342,CHI,"Chicago (Union Station), Illinois",4818,706,21.0,
2024,1,State Supported,Hiawatha,Hiawatha,342,GLN,"Glenview, Illinois",626,57,22.0,
2024,1,State Supported,Hiawatha,Hiawatha,342,MKA,"Milwaukee Airport (Trains), Wisconsin",55,0,,
2024,1,State Supported,Hiawatha,Hiawatha,342,SVT,"Sturtevant, Wisconsin",59,1,23.0,
2024,1,State Supported,Hiawatha,Hiawatha,343,GLN,"Glenview, Illinois",7,0,,
2024,1,State Supported,Hiawatha,Hiawatha,343,MKA,"Milwaukee Airport (Trains), Wisconsin",58,6,158.0,
2024,1,State Supported,Hiawatha,Hiawatha,343,MKE,"Milwaukee (Downtown), Wisconsin",293,17,154.0,
2024,1,State Supported,Hiawatha,Hiawatha,343,SVT,"Sturtevant, Wisconsin",34,3,158.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,380,CHI,"Chicago (Union Station), Illinois",9597,1074,33.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,380,GBB,"Galesburg, Illinois",146,20,33.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,380,KEE,"Kewanee, Illinois",141,23,26.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,380,LAG,"La Grange, Illinois",464,15,53.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,380,MAC,"Macomb, Illinois",78,3,23.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,380,MDT,"Mendota, Illinois",110,46,35.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,380,NPV,"Naperville, Illinois",749,19,37.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,380,PCT,"Princeton, Illinois",62,9,51.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,380,PLO,"Plano, Illinois",116,8,24.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,381,GBB,"Galesburg, Illinois",1444,138,55.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,381,KEE,"Kewanee, Illinois",402,21,39.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,381,LAG,"La Grange, Illinois",6,0,,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,381,MAC,"Macomb, Illinois",2671,506,43.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,381,MDT,"Mendota, Illinois",322,19,37.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,381,NPV,"Naperville, Illinois",127,5,52.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,381,PCT,"Princeton, Illinois",561,48,66.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,381,PLO,"Plano, Illinois",73,2,39.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,381,QCY,"Quincy, Illinois",1545,141,54.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,382,CHI,"Chicago (Union Station), Illinois",5131,586,45.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,382,GBB,"Galesburg, Illinois",228,45,32.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,382,KEE,"Kewanee, Illinois",52,7,34.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,382,LAG,"La Grange, Illinois",765,163,28.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,382,MAC,"Macomb, Illinois",261,9,35.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,382,MDT,"Mendota, Illinois",124,33,37.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,382,NPV,"Naperville, Illinois",1247,246,31.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,382,PCT,"Princeton, Illinois",103,26,41.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,382,PLO,"Plano, Illinois",208,47,51.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,383,GBB,"Galesburg, Illinois",1799,380,47.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,383,KEE,"Kewanee, Illinois",648,133,49.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,383,LAG,"La Grange, Illinois",37,0,,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,383,MAC,"Macomb, Illinois",3288,1359,36.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,383,MDT,"Mendota, Illinois",752,79,52.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,383,NPV,"Naperville, Illinois",110,11,52.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,383,PCT,"Princeton, Illinois",1245,215,43.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,383,PLO,"Plano, Illinois",230,26,29.0,
2024,1,State Supported,Illinois,Carl Sandburg / Illinois Zephyr,383,QCY,"Quincy, Illinois",1907,315,47.0,
2024,1,State Supported,Illinois,Illini / Saluki,390,CEN,"Centralia, Illinois",46,2,36.0,
2024,1,State Supported,Illinois,Illini / Saluki,390,CHI,"Chicago (Union Station), Illinois",24263,4863,35.0,
2024,1,State Supported,Illinois,Illini / Saluki,390,CHM,"Champaign-Urbana, Illinois",956,143,29.0,
2024,1,State Supported,Illinois,Illini / Saluki,390,DQN,"Du Quoin, Illinois",82,0,,
2024,1,State Supported,Illinois,Illini / Saluki,390,EFG,"Effingham, Illinois",84,1,23.0,
2024,1,State Supported,Illinois,Illini / Saluki,390,GLM,"Gilman, Illinois",39,11,26.0,
2024,1,State Supported,Illinois,Illini / Saluki,390,HMW,"Homewood, Illinois",1617,246,29.0,
2024,1,State Supported,Illinois,Illini / Saluki,390,KKI,"Kankakee, Illinois",406,71,34.0,
2024,1,State Supported,Illinois,Illini / Saluki,390,MAT,"Mattoon, Illinois",163,25,22.0,
2024,1,State Supported,Illinois,Illini / Saluki,390,RTL,"Rantoul, Illinois",84,17,30.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,CDL,"Carbondale (Amtrak), Illinois",3483,367,87.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,CEN,"Centralia, Illinois",697,210,43.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,CHM,"Champaign-Urbana, Illinois",9308,1051,30.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,DQN,"Du Quoin, Illinois",294,85,46.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,EFG,"Effingham, Illinois",876,162,28.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,GLM,"Gilman, Illinois",72,9,28.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,HMW,"Homewood, Illinois",33,4,24.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,KKI,"Kankakee, Illinois",348,71,23.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,MAT,"Mattoon, Illinois",1040,158,30.0,
2024,1,State Supported,Illinois,Illini / Saluki,391,RTL,"Rantoul, Illinois",194,32,24.0,
2024,1,State Supported,Illinois,Illini / Saluki,392,CEN,"Centralia, Illinois",125,3,21.0,
2024,1,State Supported,Illinois,Illini / Saluki,392,CHI,"Chicago (Union Station), Illinois",10755,1318,462.0,
2024,1,State Supported,Illinois,Illini / Saluki,392,CHM,"Champaign-Urbana, Illinois",876,144,27.0,
2024,1,State Supported,Illinois,Illini / Saluki,392,DQN,"Du Quoin, Illinois",47,0,,
2024,1,State Supported,Illinois,Illini / Saluki,392,EFG,"Effingham, Illinois",52,7,25.0,
2024,1,State Supported,Illinois,Illini / Saluki,392,GLM,"Gilman, Illinois",32,7,19.0,
2024,1,State Supported,Illinois,Illini / Saluki,392,HMW,"Homewood, Illinois",1957,214,59.0,
2024,1,State Supported,Illinois,Illini / Saluki,392,KKI,"Kankakee, Illinois",315,93,46.0,
2024,1,State Supported,Illinois,Illini / Saluki,392,MAT,"Mattoon, Illinois",150,31,21.0,
2024,1,State Supported,Illinois,Illini / Saluki,392,RTL,"Rantoul, Illinois",66,12,22.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,CDL,"Carbondale (Amtrak), Illinois",3056,447,36.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,CEN,"Centralia, Illinois",712,206,31.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,CHM,"Champaign-Urbana, Illinois",14178,547,37.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,DQN,"Du Quoin, Illinois",339,106,30.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,EFG,"Effingham, Illinois",1192,118,33.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,GLM,"Gilman, Illinois",129,11,37.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,HMW,"Homewood, Illinois",118,10,31.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,KKI,"Kankakee, Illinois",557,40,48.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,MAT,"Mattoon, Illinois",1537,169,30.0,
2024,1,State Supported,Illinois,Illini / Saluki,393,RTL,"Rantoul, Illinois",297,24,36.0,
2024,1,State Supported,Illinois,Lincoln Service,300,ALN,"Alton, Illinois",20,0,,
2024,1,State Supported,Illinois,Lincoln Service,300,BNL,"Bloomington-Normal, Illinois",359,51,27.0,
2024,1,State Supported,Illinois,Lincoln Service,300,CHI,"Chicago (Union Station), Illinois",16107,2901,44.0,
2024,1,State Supported,Illinois,Lincoln Service,300,JOL,"Joliet, Illinois",835,138,35.0,
2024,1,State Supported,Illinois,Lincoln Service,300,LCN,"Lincoln, Illinois",40,5,23.0,
2024,1,State Supported,Illinois,Lincoln Service,300,PON,"Pontiac, Illinois",55,17,23.0,
2024,1,State Supported,Illinois,Lincoln Service,300,SMT,"Summit, Illinois",387,81,41.0,
2024,1,State Supported,Illinois,Lincoln Service,300,SPI,"Springfield, Illinois",188,41,25.0,
2024,1,State Supported,Illinois,Lincoln Service,301,ALN,"Alton, Illinois",1660,516,53.0,
2024,1,State Supported,Illinois,Lincoln Service,301,BNL,"Bloomington-Normal, Illinois",3916,1069,42.0,
2024,1,State Supported,Illinois,Lincoln Service,301,JOL,"Joliet, Illinois",92,5,29.0,
2024,1,State Supported,Illinois,Lincoln Service,301,SPI,"Springfield, Illinois",2846,841,45.0,
2024,1,State Supported,Illinois,Lincoln Service,301,STL,"St. Louis, Missouri",9296,2276,59.0,
2024,1,State Supported,Illinois,Lincoln Service,302,ALN,"Alton, Illinois",36,0,,
2024,1,State Supported,Illinois,Lincoln Service,302,BNL,"Bloomington-Normal, Illinois",897,113,26.0,
2024,1,State Supported,Illinois,Lincoln Service,302,CHI,"Chicago (Union Station), Illinois",18806,3987,36.0,
2024,1,State Supported,Illinois,Lincoln Service,302,CRV,"Carlinville, Illinois",51,1,16.0,
2024,1,State Supported,Illinois,Lincoln Service,302,DWT,"Dwight, Illinois",131,15,40.0,
2024,1,State Supported,Illinois,Lincoln Service,302,JOL,"Joliet, Illinois",873,47,46.0,
2024,1,State Supported,Illinois,Lincoln Service,302,LCN,"Lincoln, Illinois",47,3,36.0,
2024,1,State Supported,Illinois,Lincoln Service,302,PON,"Pontiac, Illinois",63,7,42.0,
2024,1,State Supported,Illinois,Lincoln Service,302,SMT,"Summit, Illinois",621,110,41.0,
2024,1,State Supported,Illinois,Lincoln Service,302,SPI,"Springfield, Illinois",484,12,18.0,
2024,1,State Supported,Illinois,Lincoln Service,305,ALN,"Alton, Illinois",1766,377,39.0,
2024,1,State Supported,Illinois,Lincoln Service,305,BNL,"Bloomington-Normal, Illinois",6613,1501,47.0,
2024,1,State Supported,Illinois,Lincoln Service,305,CRV,"Carlinville, Illinois",391,80,40.0,
2024,1,State Supported,Illinois,Lincoln Service,305,DWT,"Dwight, Illinois",227,84,31.0,
2024,1,State Supported,Illinois,Lincoln Service,305,JOL,"Joliet, Illinois",403,25,56.0,
2024,1,State Supported,Illinois,Lincoln Service,305,LCN,"Lincoln, Illinois",442,143,42.0,
2024,1,State Supported,Illinois,Lincoln Service,305,PON,"Pontiac, Illinois",425,144,27.0,
2024,1,State Supported,Illinois,Lincoln Service,305,SMT,"Summit, Illinois",25,3,52.0,
2024,1,State Supported,Illinois,Lincoln Service,305,SPI,"Springfield, Illinois",3719,924,42.0,
2024,1,State Supported,Illinois,Lincoln Service,305,STL,"St. Louis, Missouri",6527,1383,36.0,
2024,1,State Supported,Illinois,Lincoln Service,306,ALN,"Alton, Illinois",68,7,17.0,
2024,1,State Supported,Illinois,Lincoln Service,306,BNL,"Bloomington-Normal, Illinois",1196,285,41.0,
2024,1,State Supported,Illinois,Lincoln Service,306,CHI,"Chicago (Union Station), Illinois",12460,2508,61.0,
2024,1,State Supported,Illinois,Lincoln Service,306,JOL,"Joliet, Illinois",2337,744,53.0,
2024,1,State Supported,Illinois,Lincoln Service,306,LCN,"Lincoln, Illinois",173,18,46.0,
2024,1,State Supported,Illinois,Lincoln Service,306,PON,"Pontiac, Illinois",118,28,48.0,
2024,1,State Supported,Illinois,Lincoln Service,306,SMT,"Summit, Illinois",873,365,47.0,
2024,1,State Supported,Illinois,Lincoln Service,306,SPI,"Springfield, Illinois",1040,111,51.0,
2024,1,State Supported,Illinois,Lincoln Service,307,ALN,"Alton, Illinois",1170,274,52.0,
2024,1,State Supported,Illinois,Lincoln Service,307,BNL,"Bloomington-Normal, Illinois",7031,1802,53.0,
2024,1,State Supported,Illinois,Lincoln Service,307,JOL,"Joliet, Illinois",246,40,41.0,
2024,1,State Supported,Illinois,Lincoln Service,307,LCN,"Lincoln, Illinois",416,116,51.0,
2024,1,State Supported,Illinois,Lincoln Service,307,PON,"Pontiac, Illinois",494,271,36.0,
2024,1,State Supported,Illinois,Lincoln Service,307,SMT,"Summit, Illinois",10,4,32.0,
2024,1,State Supported,Illinois,Lincoln Service,307,SPI,"Springfield, Illinois",3071,735,56.0,
2024,1,State Supported,Illinois,Lincoln Service,307,STL,"St. Louis, Missouri",4223,771,53.0,
2024,1,State Supported,Keystone,Keystone,600,COT,"Coatesville, Pennsylvania",46,0,,
2024,1,State Supported,Keystone,Keystone,600,DOW,"Downingtown, Pennsylvania",68,3,40.0,
2024,1,State Supported,Keystone,Keystone,600,ELT,"Elizabethtown, Pennsylvania",11,0,,
2024,1,State Supported,Keystone,Keystone,600,EXT,"Exton, Pennsylvania",312,4,33.0,
2024,1,State Supported,Keystone,Keystone,600,LNC,"Lancaster, Pennsylvania",218,0,,
2024,1,State Supported,Keystone,Keystone,600,MID,"Middletown, Pennsylvania",20,0,,
2024,1,State Supported,Keystone,Keystone,600,MJY,"Mount Joy, Pennsylvania",59,0,,
2024,1,State Supported,Keystone,Keystone,600,NWK,"Newark (Penn Station), New Jersey",811,89,31.0,
2024,1,State Supported,Keystone,Keystone,600,NYP,"NY Moynihan Train Hall at Penn Station, New York",17705,1909,33.0,
2024,1,State Supported,Keystone,Keystone,600,PAO,"Paoli, Pennsylvania",476,30,30.0,
2024,1,State Supported,Keystone,Keystone,600,PAR,"Parkesburg, Pennsylvania",90,0,,
2024,1,State Supported,Keystone,Keystone,600,PHL,"Philadelphia (Gray 30th St Sta), Pennsylvania",8459,1050,30.0,
2024,1,State Supported,Keystone,Keystone,600,TRE,"Trenton, New Jersey",159,17,34.0,
2024,1,State Supported,Keystone,Keystone,601,ARD,"Ardmore, Pennsylvania",10,0,,
2024,1,State Supported,Keystone,Keystone,601,COT,"Coatesville, Pennsylvania",10,0,,
2024,1,State Supported,Keystone,Keystone,601,DOW,"Downingtown, Pennsylvania",51,2,,
2024,1,State Supported,Keystone,Keystone,601,ELT,"Elizabethtown, Pennsylvania",99,6,26.0,
2024,1,State Supported,Keystone,Keystone,601,EXT,"Exton, Pennsylvania",7,1,30.0,
2024,1,State Supported,Keystone,Keystone,601,HAR,"Harrisburg, Pennsylvania",1967,58,30.0,
2024,1,State Supported,Keystone,Keystone,601,LNC,"Lancaster, Pennsylvania",334,19,24.0,
2024,1,State Supported,Keystone,Keystone,601,MID,"Middletown, Pennsylvania",115,13,22.0,
